FSC-A	FSC-H	SSC-A	SSC-H	CD16 FITC	CD56 PE	DAPI	Time	Plate#	Well position	Sample name
185207.39	92339.0	190186.47	80231.0	652.91003	191.76	500.18	112727.2	LCE123	N9	NKC_084
111073.5	67669.0	114107.74	68747.0	1195.73	95.88	166.43	113891.6	LCE123	N8	NKC_084
92194.195	62436.0	88287.82	58586.0	1012.61005	87.72	167.31999	114810.5	LCE123	N7	NKC_084
108042.3	74435.0	91195.945	56743.0	705.23004	185.64	128.16	115243.0	LCE123	N6	NKC_084
100876.5	57324.0	93240.78	55683.0	833.85004	25.5	106.799995	115473.6	LCE123	N5	NKC_084
69001.195	56885.0	25027.49	19858.0	97.01	9320.76	40.94	115622.1	LCE123	N4	NKC_084
69776.1	56617.0	17662.361	13219.0	53.41	8871.96	-4.45	115819.0	LCE123	N3	NKC_084
97237.8	69648.0	44553.75	29970.0	149.33	51435.54	28.48	115997.8	LCE123	N2	NKC_084
81864.9	57772.0	51075.223	33303.0	50.140003	23003.04	80.99	116169.5	LCE123	N1	NKC_084
79705.8	63633.0	29620.75	21986.0	32.7	10880.34	50.73	116347.0	LCE123	O1	NKC_084
104875.195	77810.0	42555.78	28262.0	124.26	37388.098	54.29	116525.2	LCE123	O2	NKC_084
110337.3	74131.0	72034.836	42867.0	146.06	35663.28	91.67	116712.7	LCE123	O3	NKC_084
85540.5	63566.0	40711.5	29216.0	79.57	14053.56	15.13	116903.1	LCE123	O4	NKC_084
126213.3	76742.0	95020.75	57269.0	1254.5901	31.619999	146.84999	117373.3	LCE123	O5	NKC_084
107736.3	67466.0	84092.414	49622.0	1104.17	39.78	109.47	118302.2	LCE123	O6	NKC_084
92063.695	60539.0	56347.55	36768.0	1532.54	119.34	93.45	118677.7	LCE123	O7	NKC_084
115659.9	77392.0	85775.375	54843.0	754.28	204.0	125.49	119461.1	LCE123	O8	NKC_084
110896.195	70601.0	110655.71	54367.0	518.84	128.52	145.95999	119741.4	LCE123	O9	NKC_084
89847.0	64538.0	37894.94	27374.0	2427.4302	34.68	54.29	120082.1	LCE123	O10	NKC_084
101751.3	64028.0	104581.14	65189.0	501.40002	55.079998	107.689995	120998.8	LCE123	O11	NKC_084
122646.59	82224.0	65304.082	45146.0	1609.93	59.16	48.059998	122333.1	LCE123	O12	NKC_084
143073.0	92079.0	87016.88	54886.0	75.21	61.199997	74.76	122489.0	LCE123	O13	NKC_084
136794.6	74640.0	100566.67	57247.0	106.82	153.0	181.56	122679.1	LCE123	O14	NKC_084
117392.4	80442.0	107238.56	70175.0	154.78	57.12	97.9	122869.5	LCE123	O15	NKC_084
140045.39	87935.0	79742.22	46074.0	110.090004	57.12	101.46	123047.8	LCE123	O16	NKC_084
125945.09	78045.0	84253.734	51903.0	154.78	58.14	118.369995	123231.1	LCE123	O17	NKC_084
98268.3	69899.0	57559.633	42501.0	82.840004	45.899998	139.73	123426.1	LCE123	O18	NKC_084
153191.7	86704.0	91187.23	50858.0	127.53001	98.939995	211.81999	123612.7	LCE123	O19	NKC_084
155246.39	88072.0	93204.81	52107.0	69.76	84.659996	163.76	123816.2	LCE123	O20	NKC_084
76473.0	60291.0	48538.793	37203.0	620.21	19658.459	29.369999	123984.9	LCE123	O21	NKC_084
108873.0	73971.0	101284.984	70075.0	700.87	23535.48	110.36	124672.4	LCE123	O22	NKC_084
80415.9	63039.0	33754.03	25382.0	707.41003	9447.24	37.38	125308.5	LCE123	O23	NKC_084
148211.1	87219.0	105020.414	59449.0	531.92004	792.54	210.93	125803.3	LCE123	O24	NKC_084
